in s,C2 in V
2.4877800E-01,-1.46484E-02
2.4879636E-01,-4.88281E-03
2.4881472E-01,-4.88281E-03
2.4883308E-01,-4.39453E-02
2.4885144E-01,-2.44141E-02
2.4886980E-01,-4.39453E-02
2.4888816E-01,-4.88281E-03
2.4890652E-01,-4.39453E-02
2.4892488E-01,-4.88281E-03
2.4894324E-01,-1.46484E-02
2.4896160E-01,-2.44141E-02
2.4897996E-01,-1.46484E-02
2.4899832E-01,-3.41797E-02
2.4901668E-01,-4.88281E-03
2.4903504E-01,-4.39453E-02
2.4905340E-01,4.88281E-03
2.4907176E-01,-2.44141E-02
2.4909012E-01,-4.88281E-03
2.4910848E-01,-3.41797E-02
2.4912684E-01,-4.39453E-02
2.4914520E-01,-6.34766E-02
2.4916356E-01,-7.32422E-02
2.4918192E-01,-4.88281E-03
2.4920028E-01,-2.44141E-02
2.4921864E-01,-1.46484E-02
2.4923700E-01,-1.46484E-02
2.4925536E-01,-3.41797E-02
2.4927372E-01,-1.46484E-02
2.4929208E-01,-5.37109E-02
2.4931044E-01,-2.44141E-02
2.4932880E-01,-3.41797E-02
2.4934716E-01,1.46484E-02
2.4936552E-01,-4.88281E-03
2.4938388E-01,-5.37109E-02
2.4940224E-01,1.46484E-02
2.4942060E-01,-4.39453E-02
2.4943896E-01,-2.44141E-02
2.4945732E-01,-6.34766E-02
2.4947568E-01,-4.39453E-02
2.4949404E-01,1.46484E-02
2.4951240E-01,-1.46484E-02
2.4953076E-01,-1.46484E-02
2.4954912E-01,-2.44141E-02
2.4956748E-01,-5.37109E-02
2.4958584E-01,-6.34766E-02
2.4960420E-01,-4.88281E-03
2.4962256E-01,-3.41797E-02
2.4964092E-01,-2.44141E-02
2.4965928E-01,-8.30078E-02
2.4967764E-01,-3.41797E-02
2.4969600E-01,-1.46484E-02
2.4971436E-01,-4.39453E-02
2.4973272E-01,-2.44141E-02
2.4975108E-01,-5.37109E-02
2.4976944E-01,-4.39453E-02
2.4978780E-01,1.46484E-02
2.4980616E-01,-6.34766E-02
2.4982452E-01,-2.44141E-02
2.4984288E-01,-4.88281E-03
2.4986124E-01,4.88281E-03
2.4987960E-01,1.46484E-02
2.4989796E-01,-1.46484E-02
2.4991632E-01,-4.39453E-02
2.4993468E-01,-3.41797E-02
2.4995304E-01,-5.37109E-02
2.4997140E-01,-2.44141E-02
2.4998976E-01,-2.44141E-02
2.5000812E-01,-2.44141E-02
2.5002648E-01,-2.44141E-02
2.5004484E-01,-2.44141E-02
2.5006320E-01,-6.34766E-02
2.5008156E-01,-1.46484E-02
2.5009992E-01,-6.34766E-02
2.5011828E-01,4.88281E-03
2.5013664E-01,-3.41797E-02
2.5015500E-01,-5.37109E-02
2.5017336E-01,-4.39453E-02
2.5019172E-01,-8.30078E-02
2.5021008E-01,-2.44141E-02
2.5022844E-01,-2.44141E-02
2.5024680E-01,-1.46484E-02
2.5026516E-01,-2.44141E-02
2.5028352E-01,-2.44141E-02
2.5030188E-01,-1.46484E-02
2.5032024E-01,-1.46484E-02
2.5033860E-01,4.88281E-03
2.5035696E-01,-1.46484E-02
2.5037532E-01,-1.46484E-02
2.5039368E-01,-2.44141E-02
2.5041204E-01,-4.39453E-02
2.5043040E-01,-4.39453E-02
2.5044876E-01,-2.44141E-02
2.5046712E-01,-4.39453E-02
2.5048548E-01,4.88281E-03
2.5050384E-01,4.88281E-03
2.5052220E-01,-2.44141E-02
2.5054056E-01,-2.44141E-02
2.5055892E-01,-5.37109E-02
2.5057728E-01,-4.39453E-02
2.5059564E-01,-2.44141E-02
2.5061400E-01,1.46484E-02
2.5063236E-01,-2.44141E-02
2.5065072E-01,-2.44141E-02
2.5066908E-01,-4.39453E-02
2.5068744E-01,-4.88281E-03
2.5070580E-01,-6.34766E-02
2.5072416E-01,-1.46484E-02
2.5074252E-01,-4.39453E-02
2.5076088E-01,-2.44141E-02
2.5077924E-01,-6.34766E-02
2.5079760E-01,1.46484E-02
2.5081596E-01,4.88281E-03
2.5083432E-01,-3.41797E-02
2.5085268E-01,-2.44141E-02
2.5087104E-01,-4.88281E-03
2.5088940E-01,-1.46484E-02
2.5090776E-01,-7.32422E-02
2.5092612E-01,-2.44141E-02
2.5094448E-01,-1.46484E-02
2.5096284E-01,-2.44141E-02
2.5098120E-01,-1.46484E-02
2.5099956E-01,-1.46484E-02
2.5101792E-01,-1.46484E-02
2.5103628E-01,-1.46484E-02
2.5105464E-01,-2.44141E-02
2.5107300E-01,-4.88281E-03
2.5109136E-01,-6.34766E-02
2.5110972E-01,-2.44141E-02
2.5112808E-01,-1.46484E-02
2.5114644E-01,-2.44141E-02
2.5116480E-01,-1.46484E-02
2.5118316E-01,-2.44141E-02
2.5120152E-01,-3.41797E-02
2.5121988E-01,-5.37109E-02
2.5123824E-01,-2.44141E-02
2.5125660E-01,-2.44141E-02
2.5127496E-01,-4.39453E-02
2.5129332E-01,1.46484E-02
2.5131168E-01,1.46484E-02
2.5133004E-01,-2.44141E-02
2.5134840E-01,-2.44141E-02
2.5136676E-01,-3.41797E-02
2.5138512E-01,-4.39453E-02
2.5140348E-01,-4.39453E-02
2.5142184E-01,3.41797E-02
2.5144020E-01,-4.88281E-03
2.5145856E-01,-1.46484E-02
2.5147692E-01,-2.44141E-02
2.5149528E-01,-2.44141E-02
2.5151364E-01,1.46484E-02
2.5153200E-01,-2.44141E-02
2.5155036E-01,2.44141E-02
2.5156872E-01,-2.44141E-02
2.5158708E-01,-4.39453E-02
2.5160544E-01,-2.44141E-02
2.5162380E-01,-7.32422E-02
2.5164216E-01,-4.39453E-02
2.5166052E-01,-5.37109E-02
2.5167888E-01,-4.88281E-03
2.5169724E-01,-1.46484E-02
2.5171560E-01,-1.46484E-02
2.5173396E-01,-4.88281E-03
2.5175232E-01,-6.34766E-02
2.5177068E-01,4.88281E-03
2.5178904E-01,-4.39453E-02
2.5180740E-01,-4.39453E-02
2.5182576E-01,-1.46484E-02
2.5184412E-01,1.46484E-02
2.5186248E-01,-2.44141E-02
2.5188084E-01,-2.44141E-02
2.5189920E-01,-1.46484E-02
2.5191756E-01,-2.44141E-02
2.5193592E-01,-4.39453E-02
2.5195428E-01,-4.88281E-03
2.5197264E-01,-4.39453E-02
2.5199100E-01,-3.41797E-02
2.5200936E-01,-4.39453E-02
2.5202772E-01,4.88281E-03
2.5204608E-01,-3.41797E-02
2.5206444E-01,-3.41797E-02
2.5208280E-01,1.46484E-02
2.5210116E-01,-4.39453E-02
2.5211952E-01,-4.39453E-02
2.5213788E-01,-4.88281E-03
2.5215624E-01,-4.88281E-03
2.5217460E-01,-5.37109E-02
2.5219296E-01,-1.46484E-02
2.5221132E-01,-2.44141E-02
2.5222968E-01,-1.46484E-02
2.5224804E-01,2.44141E-02
2.5226640E-01,-2.44141E-02
2.5228476E-01,-3.41797E-02
2.5230312E-01,-2.44141E-02
2.5232148E-01,-4.88281E-03
2.5233984E-01,1.46484E-02
2.5235820E-01,1.46484E-02
2.5237656E-01,1.46484E-02
2.5239492E-01,-4.88281E-03
2.5241328E-01,1.46484E-02
2.5243164E-01,1.46484E-02
2.5245000E-01,-1.46484E-02
2.5246836E-01,-2.44141E-02
2.5248672E-01,-2.44141E-02
2.5250508E-01,4.88281E-03
2.5252344E-01,-6.34766E-02
2.5254180E-01,-2.44141E-02
2.5256016E-01,-1.46484E-02
2.5257852E-01,-4.39453E-02
2.5259688E-01,-1.46484E-02
2.5261524E-01,-3.41797E-02
2.5263360E-01,-4.39453E-02
2.5265196E-01,4.88281E-03
2.5267032E-01,-4.39453E-02
2.5268868E-01,-5.37109E-02
2.5270704E-01,-4.39453E-02
2.5272540E-01,-1.46484E-02
2.5274376E-01,-1.46484E-02
2.5276212E-01,1.46484E-02
2.5278048E-01,-4.88281E-03
2.5279884E-01,1.46484E-02
2.5281720E-01,-3.41797E-02
2.5283556E-01,2.44141E-02
2.5285392E-01,3.41797E-02
2.5287228E-01,-4.88281E-03
2.5289064E-01,-1.46484E-02
2.5290900E-01,-1.46484E-02
2.5292736E-01,-2.44141E-02
2.5294572E-01,4.88281E-03
2.5296408E-01,-5.37109E-02
2.5298244E-01,-8.30078E-02
2.5300080E-01,-4.39453E-02
2.5301916E-01,4.88281E-03
2.5303752E-01,-1.46484E-02
2.5305588E-01,-4.39453E-02
2.5307424E-01,-4.88281E-03
2.5309260E-01,-3.41797E-02
2.5311096E-01,-1.46484E-02
2.5312932E-01,-9.27734E-02
2.5314768E-01,-4.39453E-02
2.5316604E-01,-4.88281E-03
2.5318440E-01,-1.46484E-02
2.5320276E-01,-4.88281E-03
2.5322112E-01,-5.37109E-02
2.5323948E-01,-7.32422E-02
2.5325784E-01,-4.39453E-02
2.5327620E-01,-3.41797E-02
2.5329456E-01,-3.41797E-02
2.5331292E-01,-4.88281E-03
2.5333128E-01,-2.44141E-02
2.5334964E-01,-2.44141E-02
2.5336800E-01,-2.44141E-02
2.5338636E-01,-4.39453E-02
2.5340472E-01,-1.46484E-02
2.5342308E-01,-2.44141E-02
2.5344144E-01,4.88281E-03
2.5345980E-01,-6.34766E-02
2.5347816E-01,-6.34766E-02
2.5349652E-01,-4.88281E-03
2.5351488E-01,-3.41797E-02
2.5353324E-01,4.88281E-03
2.5355160E-01,-1.46484E-02
2.5356996E-01,1.46484E-02
2.5358832E-01,-4.39453E-02
2.5360668E-01,-4.39453E-02
2.5362504E-01,-3.41797E-02
2.5364340E-01,-2.44141E-02
2.5366176E-01,1.46484E-02
2.5368012E-01,-2.44141E-02
2.5369848E-01,-1.46484E-02
2.5371684E-01,-3.41797E-02
2.5373520E-01,-6.34766E-02
2.5375356E-01,-5.37109E-02
2.5377192E-01,-2.44141E-02
2.5379028E-01,-2.44141E-02
2.5380864E-01,4.88281E-03
2.5382700E-01,-1.46484E-02
2.5384536E-01,-1.46484E-02
2.5386372E-01,-3.41797E-02
2.5388208E-01,1.46484E-02
2.5390044E-01,4.88281E-03
2.5391880E-01,-2.44141E-02
2.5393716E-01,-5.37109E-02
2.5395552E-01,-4.39453E-02
2.5397388E-01,1.46484E-02
2.5399224E-01,-5.37109E-02
2.5401060E-01,-2.44141E-02
2.5402896E-01,-1.46484E-02
2.5404732E-01,-2.44141E-02
2.5406568E-01,-1.46484E-02
2.5408404E-01,-4.39453E-02
2.5410240E-01,-4.39453E-02
2.5412076E-01,-1.46484E-02
2.5413912E-01,-4.39453E-02
2.5415748E-01,2.44141E-02
2.5417584E-01,-4.88281E-03
2.5419420E-01,-6.34766E-02
2.5421256E-01,-4.88281E-03
2.5423092E-01,-2.44141E-02
2.5424928E-01,-2.44141E-02
2.5426764E-01,-1.46484E-02
2.5428600E-01,-3.41797E-02
2.5430436E-01,-4.39453E-02
2.5432272E-01,-4.39453E-02
2.5434108E-01,-2.44141E-02
2.5435944E-01,-8.30078E-02
2.5437780E-01,-2.44141E-02
2.5439616E-01,-2.44141E-02
2.5441452E-01,-2.44141E-02
2.5443288E-01,-2.44141E-02
2.5445124E-01,-1.46484E-02
2.5446960E-01,-2.44141E-02
2.5448796E-01,4.88281E-03
2.5450632E-01,-3.41797E-02
2.5452468E-01,4.88281E-03
2.5454304E-01,-1.46484E-02
2.5456140E-01,-2.44141E-02
2.5457976E-01,-6.34766E-02
2.5459812E-01,-1.46484E-02
2.5461648E-01,1.46484E-02
2.5463484E-01,-2.44141E-02
2.5465320E-01,-2.44141E-02
2.5467156E-01,-4.88281E-03
2.5468992E-01,-1.46484E-02
2.5470828E-01,-4.39453E-02
2.5472664E-01,-5.37109E-02
2.5474500E-01,-5.37109E-02
2.5476336E-01,-2.44141E-02
2.5478172E-01,-2.44141E-02
2.5480008E-01,2.44141E-02
2.5481844E-01,-5.37109E-02
2.5483680E-01,-4.88281E-03
2.5485516E-01,4.88281E-03
2.5487352E-01,-2.44141E-02
2.5489188E-01,-3.41797E-02
2.5491024E-01,-2.44141E-02
2.5492860E-01,-3.41797E-02
2.5494696E-01,-2.44141E-02
2.5496532E-01,-2.44141E-02
2.5498368E-01,-4.39453E-02
2.5500204E-01,-1.46484E-02
2.5502040E-01,-1.46484E-02
2.5503876E-01,-2.44141E-02
2.5505712E-01,3.41797E-02
2.5507548E-01,-4.39453E-02
2.5509384E-01,-2.44141E-02
2.5511220E-01,-3.41797E-02
2.5513056E-01,1.46484E-02
2.5514892E-01,-4.88281E-03
2.5516728E-01,-4.88281E-03
2.5518564E-01,-8.30078E-02
2.5520400E-01,-4.88281E-03
2.5522236E-01,4.88281E-03
2.5524072E-01,-2.44141E-02
2.5525908E-01,-3.41797E-02
2.5527744E-01,-6.34766E-02
2.5529580E-01,3.41797E-02
2.5531416E-01,-3.41797E-02
2.5533252E-01,2.44141E-02
2.5535088E-01,-2.44141E-02
2.5536924E-01,-2.44141E-02
2.5538760E-01,-4.88281E-03
2.5540596E-01,-4.88281E-03
2.5542432E-01,-3.41797E-02
2.5544268E-01,-6.34766E-02
2.5546104E-01,1.46484E-02
2.5547940E-01,-4.88281E-03
2.5549776E-01,-4.39453E-02
2.5551612E-01,-1.46484E-02
2.5553448E-01,-1.46484E-02
2.5555284E-01,4.88281E-03
2.5557120E-01,1.46484E-02
2.5558956E-01,-3.41797E-02
2.5560792E-01,-4.88281E-03
2.5562628E-01,-3.41797E-02
2.5564464E-01,1.46484E-02
2.5566300E-01,-5.37109E-02
2.5568136E-01,2.44141E-02
2.5569972E-01,-3.41797E-02
2.5571808E-01,2.44141E-02
2.5573644E-01,-4.39453E-02
2.5575480E-01,-3.41797E-02
2.5577316E-01,2.44141E-02
2.5579152E-01,1.46484E-02
2.5580988E-01,4.88281E-03
2.5582824E-01,-1.46484E-02
2.5584660E-01,-1.46484E-02
2.5586496E-01,4.88281E-03
2.5588332E-01,-3.41797E-02
2.5590168E-01,-2.44141E-02
2.5592004E-01,-2.44141E-02
2.5593840E-01,-2.44141E-02
2.5595676E-01,4.88281E-03
2.5597512E-01,-7.32422E-02
2.5599348E-01,-2.44141E-02
2.5601184E-01,-2.44141E-02
2.5603020E-01,-4.39453E-02
2.5604856E-01,-1.46484E-02
2.5606692E-01,1.46484E-02
2.5608528E-01,-1.46484E-02
2.5610364E-01,1.46484E-02
2.5612200E-01,-1.46484E-02
2.5614036E-01,-2.44141E-02
2.5615872E-01,-1.46484E-02
2.5617708E-01,-2.44141E-02
2.5619544E-01,-6.34766E-02
2.5621380E-01,-2.44141E-02
2.5623216E-01,1.46484E-02
2.5625052E-01,-4.39453E-02
2.5626888E-01,4.88281E-03
2.5628724E-01,1.46484E-02
2.5630560E-01,-1.46484E-02
2.5632396E-01,-4.39453E-02
2.5634232E-01,-5.37109E-02
2.5636068E-01,-4.39453E-02
2.5637904E-01,-4.39453E-02
2.5639740E-01,-3.41797E-02
2.5641576E-01,-4.88281E-03
2.5643412E-01,-2.44141E-02
2.5645248E-01,-4.88281E-03
2.5647084E-01,-1.46484E-02
2.5648920E-01,-4.88281E-03
2.5650756E-01,-2.44141E-02
2.5652592E-01,-4.39453E-02
2.5654428E-01,-3.41797E-02
2.5656264E-01,-2.44141E-02
2.5658100E-01,-1.46484E-02
2.5659936E-01,-4.88281E-03
2.5661772E-01,-2.44141E-02
2.5663608E-01,-6.34766E-02
2.5665444E-01,-2.44141E-02
2.5667280E-01,-3.41797E-02
2.5669116E-01,-6.34766E-02
2.5670952E-01,-3.41797E-02
2.5672788E-01,-3.41797E-02
2.5674624E-01,-1.46484E-02
2.5676460E-01,-4.88281E-03
2.5678296E-01,1.46484E-02
2.5680132E-01,-3.41797E-02
2.5681968E-01,-4.88281E-03
2.5683804E-01,2.44141E-02
2.5685640E-01,-1.46484E-02
2.5687476E-01,-1.46484E-02
2.5689312E-01,1.46484E-02
2.5691148E-01,-1.46484E-02
2.5692984E-01,-4.88281E-03
2.5694820E-01,-1.46484E-02
2.5696656E-01,-1.46484E-02
2.5698492E-01,-5.37109E-02
2.5700328E-01,1.46484E-02
2.5702164E-01,-2.44141E-02
2.5704000E-01,-3.41797E-02
2.5705836E-01,-2.44141E-02
2.5707672E-01,-5.37109E-02
2.5709508E-01,-5.37109E-02
2.5711344E-01,3.41797E-02
2.5713180E-01,-5.37109E-02
2.5715016E-01,-4.39453E-02
2.5716852E-01,-4.88281E-03
2.5718688E-01,4.88281E-03
2.5720524E-01,-4.39453E-02
2.5722360E-01,-2.44141E-02
2.5724196E-01,-3.41797E-02
2.5726032E-01,-5.37109E-02
2.5727868E-01,-2.44141E-02
2.5729704E-01,-3.41797E-02
2.5731540E-01,-2.44141E-02
2.5733376E-01,-1.46484E-02
2.5735212E-01,-3.41797E-02
2.5737048E-01,-1.46484E-02
2.5738884E-01,-3.41797E-02
2.5740720E-01,-1.46484E-02
2.5742556E-01,-2.44141E-02
2.5744392E-01,-4.88281E-03
2.5746228E-01,-4.39453E-02
2.5748064E-01,-4.88281E-03
2.5749900E-01,-2.44141E-02
2.5751736E-01,-4.88281E-03
2.5753572E-01,4.88281E-03
2.5755408E-01,-3.41797E-02
2.5757244E-01,-2.44141E-02
2.5759080E-01,-2.44141E-02
2.5760916E-01,-2.44141E-02
2.5762752E-01,-5.37109E-02
2.5764588E-01,-3.41797E-02
2.5766424E-01,1.46484E-02
2.5768260E-01,-2.44141E-02
2.5770096E-01,-1.46484E-02
2.5771932E-01,-4.39453E-02
2.5773768E-01,-1.46484E-02
2.5775604E-01,-2.44141E-02
2.5777440E-01,1.46484E-02
2.5779276E-01,-1.46484E-02
2.5781112E-01,-4.39453E-02
2.5782948E-01,-4.88281E-03
2.5784784E-01,-4.39453E-02
2.5786620E-01,-3.41797E-02
2.5788456E-01,-1.46484E-02
2.5790292E-01,-3.41797E-02
2.5792128E-01,4.88281E-03
2.5793964E-01,-5.37109E-02
2.5795800E-01,-5.37109E-02
2.5797636E-01,-4.88281E-03
2.5799472E-01,-1.46484E-02
2.5801308E-01,4.88281E-03
2.5803144E-01,-2.44141E-02
2.5804980E-01,-2.44141E-02
2.5806816E-01,-1.46484E-02
2.5808652E-01,-2.44141E-02
2.5810488E-01,-5.37109E-02
2.5812324E-01,-1.46484E-02
2.5814160E-01,-4.39453E-02
2.5815996E-01,4.88281E-03
2.5817832E-01,-1.46484E-02
2.5819668E-01,-5.37109E-02
2.5821504E-01,-2.44141E-02
2.5823340E-01,-2.44141E-02
2.5825176E-01,-3.41797E-02
2.5827012E-01,-7.32422E-02
2.5828848E-01,-3.41797E-02
2.5830684E-01,-6.34766E-02
2.5832520E-01,-1.46484E-02
2.5834356E-01,1.46484E-02
2.5836192E-01,-2.44141E-02
2.5838028E-01,-1.46484E-02
2.5839864E-01,-4.88281E-03
2.5841700E-01,-1.46484E-02
2.5843536E-01,-5.37109E-02
2.5845372E-01,-4.39453E-02
2.5847208E-01,1.46484E-02
2.5849044E-01,4.88281E-03
2.5850880E-01,-8.30078E-02
2.5852716E-01,-2.44141E-02
2.5854552E-01,-4.39453E-02
2.5856388E-01,-4.88281E-03
2.5858224E-01,-3.41797E-02
2.5860060E-01,-5.37109E-02
2.5861896E-01,-4.39453E-02
2.5863732E-01,-3.41797E-02
2.5865568E-01,-1.46484E-02
2.5867404E-01,-3.41797E-02
2.5869240E-01,-2.44141E-02
2.5871076E-01,-2.44141E-02
2.5872912E-01,-3.41797E-02
2.5874748E-01,-2.44141E-02
2.5876584E-01,-2.44141E-02
2.5878420E-01,-4.88281E-03
2.5880256E-01,-6.34766E-02
2.5882092E-01,4.88281E-03
2.5883928E-01,-4.39453E-02
2.5885764E-01,-2.44141E-02
2.5887600E-01,-2.44141E-02
2.5889436E-01,-4.39453E-02
2.5891272E-01,-1.46484E-02
2.5893108E-01,-5.37109E-02
2.5894944E-01,-6.34766E-02
2.5896780E-01,-2.44141E-02
2.5898616E-01,-4.88281E-03
2.5900452E-01,-3.41797E-02
2.5902288E-01,-2.44141E-02
2.5904124E-01,-3.41797E-02
2.5905960E-01,-2.44141E-02
2.5907796E-01,-1.46484E-02
2.5909632E-01,-4.88281E-03
2.5911468E-01,-1.46484E-02
2.5913304E-01,-2.44141E-02
2.5915140E-01,-3.41797E-02
2.5916976E-01,-4.88281E-03
2.5918812E-01,-4.39453E-02
2.5920648E-01,-6.34766E-02
2.5922484E-01,-4.39453E-02
2.5924320E-01,1.46484E-02
2.5926156E-01,-2.44141E-02
2.5927992E-01,-2.44141E-02
2.5929828E-01,-6.34766E-02
2.5931664E-01,-5.37109E-02
2.5933500E-01,-4.39453E-02
2.5935336E-01,-1.46484E-02
2.5937172E-01,1.46484E-02
2.5939008E-01,-1.46484E-02
2.5940844E-01,4.88281E-03
2.5942680E-01,-5.37109E-02
2.5944516E-01,-5.37109E-02
2.5946352E-01,-2.44141E-02
2.5948188E-01,-4.39453E-02
2.5950024E-01,-7.32422E-02
2.5951860E-01,-4.88281E-03
2.5953696E-01,-1.46484E-02
2.5955532E-01,-4.39453E-02
2.5957368E-01,-4.88281E-03
2.5959204E-01,-6.34766E-02
2.5961040E-01,-1.46484E-02
2.5962876E-01,-4.88281E-03
2.5964712E-01,-5.37109E-02
2.5966548E-01,-3.41797E-02
2.5968384E-01,-1.46484E-02
2.5970220E-01,-3.41797E-02
2.5972056E-01,-7.32422E-02
2.5973892E-01,-4.88281E-03
2.5975728E-01,1.46484E-02
2.5977564E-01,1.46484E-02
2.5979400E-01,-5.37109E-02
2.5981236E-01,-6.34766E-02
2.5983072E-01,-2.44141E-02
2.5984908E-01,-7.32422E-02
2.5986744E-01,-4.39453E-02
2.5988580E-01,-4.39453E-02
2.5990416E-01,1.46484E-02
2.5992252E-01,4.88281E-03
2.5994088E-01,-5.37109E-02
2.5995924E-01,-6.34766E-02
2.5997760E-01,-4.88281E-03
2.5999596E-01,-3.41797E-02
2.6001432E-01,-2.44141E-02
2.6003268E-01,-3.41797E-02
2.6005104E-01,2.44141E-02
2.6006940E-01,-2.44141E-02
2.6008776E-01,-4.39453E-02
2.6010612E-01,-3.41797E-02
2.6012448E-01,-6.34766E-02
2.6014284E-01,-7.32422E-02
2.6016120E-01,4.88281E-03
2.6017956E-01,-4.39453E-02
2.6019792E-01,-2.44141E-02
2.6021628E-01,-2.44141E-02
2.6023464E-01,-1.46484E-02
2.6025300E-01,-2.44141E-02
2.6027136E-01,1.46484E-02
2.6028972E-01,4.88281E-03
2.6030808E-01,-4.39453E-02
2.6032644E-01,4.88281E-03
2.6034480E-01,3.41797E-02
2.6036316E-01,4.88281E-03
2.6038152E-01,-4.39453E-02
2.6039988E-01,-4.88281E-03
2.6041824E-01,-2.44141E-02
2.6043660E-01,-2.44141E-02
2.6045496E-01,-1.46484E-02
2.6047332E-01,-2.44141E-02
2.6049168E-01,-4.39453E-02
2.6051004E-01,-2.44141E-02
2.6052840E-01,-2.44141E-02
2.6054676E-01,-4.39453E-02
2.6056512E-01,-2.44141E-02
2.6058348E-01,-4.39453E-02
2.6060184E-01,-2.44141E-02
2.6062020E-01,4.88281E-03
2.6063856E-01,-4.39453E-02
2.6065692E-01,-8.30078E-02
2.6067528E-01,-2.44141E-02
2.6069364E-01,-4.88281E-03
2.6071200E-01,-4.88281E-03
2.6073036E-01,-1.46484E-02
2.6074872E-01,-2.44141E-02
2.6076708E-01,4.88281E-03
2.6078544E-01,4.88281E-03
2.6080380E-01,-4.39453E-02
2.6082216E-01,-2.44141E-02
2.6084052E-01,4.88281E-03
2.6085888E-01,4.88281E-03
2.6087724E-01,-6.34766E-02
2.6089560E-01,-4.88281E-03
2.6091396E-01,4.88281E-03
2.6093232E-01,-4.88281E-03
2.6095068E-01,4.88281E-03
2.6096904E-01,-6.34766E-02
2.6098740E-01,1.46484E-02
2.6100576E-01,4.88281E-03
2.6102412E-01,-4.39453E-02
2.6104248E-01,-2.44141E-02
2.6106084E-01,-4.39453E-02
2.6107920E-01,-1.46484E-02
2.6109756E-01,2.44141E-02
2.6111592E-01,-4.39453E-02
2.6113428E-01,-5.37109E-02
2.6115264E-01,-1.46484E-02
2.6117100E-01,-4.39453E-02
2.6118936E-01,-2.44141E-02
2.6120772E-01,2.44141E-02
2.6122608E-01,-1.46484E-02
2.6124444E-01,-1.46484E-02
2.6126280E-01,4.88281E-03
2.6128116E-01,-2.44141E-02
2.6129952E-01,-1.46484E-02
2.6131788E-01,-2.44141E-02
2.6133624E-01,-4.39453E-02
2.6135460E-01,-5.37109E-02
2.6137296E-01,-4.39453E-02
2.6139132E-01,4.88281E-03
2.6140968E-01,-4.39453E-02
2.6142804E-01,-3.41797E-02
2.6144640E-01,2.44141E-02
2.6146476E-01,4.88281E-03
2.6148312E-01,-2.44141E-02
2.6150148E-01,-3.41797E-02
2.6151984E-01,-4.39453E-02
2.6153820E-01,4.88281E-03
2.6155656E-01,-2.44141E-02
2.6157492E-01,-1.46484E-02
2.6159328E-01,-6.34766E-02
2.6161164E-01,-4.88281E-03
2.6163000E-01,-4.88281E-03
2.6164836E-01,4.88281E-03
2.6166672E-01,4.88281E-03
2.6168508E-01,-3.41797E-02
2.6170344E-01,-2.44141E-02
2.6172180E-01,-3.41797E-02
2.6174016E-01,-1.46484E-02
2.6175852E-01,-1.46484E-02
2.6177688E-01,-3.41797E-02
2.6179524E-01,-1.46484E-02
2.6181360E-01,1.46484E-02
2.6183196E-01,-3.41797E-02
2.6185032E-01,-4.88281E-03
2.6186868E-01,4.88281E-03
2.6188704E-01,-5.37109E-02
2.6190540E-01,2.44141E-02
2.6192376E-01,-3.41797E-02
2.6194212E-01,-4.39453E-02
2.6196048E-01,4.88281E-03
2.6197884E-01,-7.32422E-02
2.6199720E-01,-1.46484E-02
2.6201556E-01,-5.37109E-02
2.6203392E-01,-4.88281E-03
2.6205228E-01,-4.39453E-02
2.6207064E-01,-3.41797E-02
2.6208900E-01,-2.44141E-02
2.6210736E-01,-1.46484E-02
2.6212572E-01,-5.37109E-02
2.6214408E-01,-4.88281E-03
2.6216244E-01,-5.37109E-02
2.6218080E-01,-3.41797E-02
2.6219916E-01,1.46484E-02
2.6221752E-01,-1.46484E-02
2.6223588E-01,4.88281E-03
2.6225424E-01,-4.39453E-02
2.6227260E-01,-2.44141E-02
2.6229096E-01,-5.37109E-02
2.6230932E-01,-4.88281E-03
2.6232768E-01,2.44141E-02
2.6234604E-01,-3.41797E-02
2.6236440E-01,-5.37109E-02
2.6238276E-01,-4.88281E-03
2.6240112E-01,-4.88281E-03
2.6241948E-01,-5.37109E-02
2.6243784E-01,-3.41797E-02
2.6245620E-01,-2.44141E-02
2.6247456E-01,-4.88281E-03
2.6249292E-01,4.88281E-03
2.6251128E-01,-4.88281E-03
2.6252964E-01,-3.41797E-02
2.6254800E-01,-4.39453E-02
2.6256636E-01,-4.39453E-02
2.6258472E-01,-4.39453E-02
2.6260308E-01,-4.88281E-03
2.6262144E-01,4.88281E-03
2.6263980E-01,-4.39453E-02
2.6265816E-01,-2.44141E-02
2.6267652E-01,1.46484E-02
2.6269488E-01,-5.37109E-02
2.6271324E-01,-1.46484E-02
2.6273160E-01,-4.88281E-03
2.6274996E-01,-2.44141E-02
2.6276832E-01,-3.41797E-02
2.6278668E-01,-4.39453E-02
2.6280504E-01,4.88281E-03
2.6282340E-01,4.88281E-03
2.6284176E-01,-4.39453E-02
2.6286012E-01,4.88281E-03
2.6287848E-01,-1.46484E-02
2.6289684E-01,-3.41797E-02
2.6291520E-01,4.88281E-03
2.6293356E-01,-4.88281E-03
2.6295192E-01,-5.37109E-02
2.6297028E-01,-3.41797E-02
2.6298864E-01,-6.34766E-02
2.6300700E-01,-5.37109E-02
2.6302536E-01,-6.34766E-02
2.6304372E-01,-2.44141E-02
2.6306208E-01,-1.46484E-02
2.6308044E-01,-6.34766E-02
2.6309880E-01,-4.39453E-02
2.6311716E-01,-6.34766E-02
2.6313552E-01,-2.44141E-02
2.6315388E-01,-4.39453E-02
