in s,C1 in V
3.3862925E-01,2.44141E-02
3.3864758E-01,-2.44141E-02
3.3866592E-01,4.88281E-03
3.3868426E-01,1.46484E-02
3.3870259E-01,-1.46484E-02
3.3872093E-01,-1.46484E-02
3.3873926E-01,4.88281E-03
3.3875760E-01,-4.88281E-03
3.3877594E-01,1.46484E-02
3.3879427E-01,1.46484E-02
3.3881261E-01,1.46484E-02
3.3883094E-01,-4.88281E-03
3.3884928E-01,1.46484E-02
3.3886762E-01,1.46484E-02
3.3888595E-01,1.46484E-02
3.3890429E-01,-1.46484E-02
3.3892262E-01,2.44141E-02
3.3894096E-01,4.39453E-02
3.3895930E-01,4.88281E-03
3.3897763E-01,-2.44141E-02
3.3899597E-01,3.41797E-02
3.3901430E-01,-3.41797E-02
3.3903264E-01,-2.44141E-02
3.3905098E-01,4.88281E-03
3.3906931E-01,3.41797E-02
3.3908765E-01,4.88281E-03
3.3910598E-01,2.44141E-02
3.3912432E-01,3.41797E-02
3.3914266E-01,-2.44141E-02
3.3916099E-01,-4.88281E-03
3.3917933E-01,-2.44141E-02
3.3919766E-01,2.44141E-02
3.3921600E-01,4.88281E-03
3.3923434E-01,1.46484E-02
3.3925267E-01,2.44141E-02
3.3927101E-01,-4.39453E-02
3.3928934E-01,4.88281E-03
3.3930768E-01,1.46484E-02
3.3932602E-01,2.44141E-02
3.3934435E-01,-2.44141E-02
3.3936269E-01,2.44141E-02
3.3938102E-01,4.39453E-02
3.3939936E-01,-2.44141E-02
3.3941770E-01,-2.44141E-02
3.3943603E-01,-1.46484E-02
3.3945437E-01,-2.44141E-02
3.3947270E-01,4.39453E-02
3.3949104E-01,3.41797E-02
3.3950938E-01,3.41797E-02
3.3952771E-01,1.46484E-02
3.3954605E-01,-1.46484E-02
3.3956438E-01,1.46484E-02
3.3958272E-01,4.39453E-02
3.3960106E-01,3.41797E-02
3.3961939E-01,3.41797E-02
3.3963773E-01,4.39453E-02
3.3965606E-01,-1.46484E-02
3.3967440E-01,-4.88281E-03
3.3969274E-01,-2.44141E-02
3.3971107E-01,4.88281E-03
3.3972941E-01,2.44141E-02
3.3974774E-01,2.44141E-02
3.3976608E-01,1.46484E-02
3.3978442E-01,3.41797E-02
3.3980275E-01,4.88281E-03
3.3982109E-01,-2.44141E-02
3.3983942E-01,-2.44141E-02
3.3985776E-01,-2.44141E-02
3.3987610E-01,1.46484E-02
3.3989443E-01,-4.88281E-03
3.3991277E-01,-3.41797E-02
3.3993110E-01,3.41797E-02
3.3994944E-01,2.44141E-02
3.3996778E-01,2.44141E-02
3.3998611E-01,4.39453E-02
3.4000445E-01,-3.41797E-02
3.4002278E-01,-4.88281E-03
3.4004112E-01,-4.88281E-03
3.4005946E-01,-2.44141E-02
3.4007779E-01,4.88281E-03
3.4009613E-01,4.88281E-03
3.4011446E-01,5.37109E-02
3.4013280E-01,-3.41797E-02
3.4015114E-01,3.41797E-02
3.4016947E-01,1.46484E-02
3.4018781E-01,-1.46484E-02
3.4020614E-01,4.88281E-03
3.4022448E-01,2.44141E-02
3.4024282E-01,2.44141E-02
3.4026115E-01,-2.44141E-02
3.4027949E-01,1.46484E-02
3.4029782E-01,1.46484E-02
3.4031616E-01,-1.46484E-02
3.4033450E-01,3.41797E-02
3.4035283E-01,-1.46484E-02
3.4037117E-01,3.41797E-02
3.4038950E-01,-1.46484E-02
3.4040784E-01,-2.44141E-02
3.4042618E-01,1.46484E-02
3.4044451E-01,1.46484E-02
3.4046285E-01,4.88281E-03
3.4048118E-01,4.88281E-03
3.4049952E-01,-2.44141E-02
3.4051786E-01,1.46484E-02
3.4053619E-01,2.44141E-02
3.4055453E-01,2.44141E-02
3.4057286E-01,1.46484E-02
3.4059120E-01,-1.46484E-02
3.4060954E-01,3.41797E-02
3.4062787E-01,-1.46484E-02
3.4064621E-01,1.46484E-02
3.4066454E-01,-2.44141E-02
3.4068288E-01,2.44141E-02
3.4070122E-01,4.88281E-03
3.4071955E-01,-4.88281E-03
3.4073789E-01,4.39453E-02
3.4075622E-01,4.39453E-02
3.4077456E-01,-4.39453E-02
3.4079290E-01,1.46484E-02
3.4081123E-01,3.41797E-02
3.4082957E-01,-4.88281E-03
3.4084790E-01,2.44141E-02
3.4086624E-01,-2.44141E-02
3.4088458E-01,4.39453E-02
3.4090291E-01,4.88281E-03
3.4092125E-01,-3.41797E-02
3.4093958E-01,4.88281E-03
3.4095792E-01,8.30078E-02
3.4097626E-01,-1.46484E-02
3.4099459E-01,1.46484E-02
3.4101293E-01,4.39453E-02
3.4103126E-01,6.34766E-02
3.4104960E-01,4.39453E-02
3.4106794E-01,-4.88281E-03
3.4108627E-01,-2.44141E-02
3.4110461E-01,-2.44141E-02
3.4112294E-01,2.44141E-02
3.4114128E-01,3.41797E-02
3.4115962E-01,2.44141E-02
3.4117795E-01,4.88281E-03
3.4119629E-01,3.41797E-02
3.4121462E-01,3.41797E-02
3.4123296E-01,4.88281E-03
3.4125130E-01,4.88281E-03
3.4126963E-01,4.39453E-02
3.4128797E-01,4.39453E-02
3.4130630E-01,1.46484E-02
3.4132464E-01,4.39453E-02
3.4134298E-01,-2.44141E-02
3.4136131E-01,4.88281E-03
3.4137965E-01,2.44141E-02
3.4139798E-01,2.44141E-02
3.4141632E-01,-4.39453E-02
3.4143466E-01,4.39453E-02
3.4145299E-01,5.37109E-02
3.4147133E-01,4.88281E-03
3.4148966E-01,4.88281E-03
3.4150800E-01,3.41797E-02
3.4152634E-01,5.37109E-02
3.4154467E-01,3.41797E-02
3.4156301E-01,-2.44141E-02
3.4158134E-01,2.44141E-02
3.4159968E-01,4.88281E-03
3.4161802E-01,3.41797E-02
3.4163635E-01,-4.88281E-03
3.4165469E-01,-1.46484E-02
3.4167302E-01,3.41797E-02
3.4169136E-01,3.41797E-02
3.4170970E-01,-4.88281E-03
3.4172803E-01,-3.41797E-02
3.4174637E-01,-4.88281E-03
3.4176470E-01,4.88281E-03
3.4178304E-01,4.88281E-03
3.4180138E-01,2.44141E-02
3.4181971E-01,2.44141E-02
3.4183805E-01,4.88281E-03
3.4185638E-01,-4.88281E-03
3.4187472E-01,-2.44141E-02
3.4189306E-01,4.88281E-03
3.4191139E-01,-1.46484E-02
3.4192973E-01,3.41797E-02
3.4194806E-01,3.41797E-02
3.4196640E-01,-1.46484E-02
3.4198474E-01,-2.44141E-02
3.4200307E-01,-4.88281E-03
3.4202141E-01,3.41797E-02
3.4203974E-01,4.88281E-03
3.4205808E-01,3.41797E-02
3.4207642E-01,-2.44141E-02
3.4209475E-01,2.44141E-02
3.4211309E-01,1.46484E-02
3.4213142E-01,-4.88281E-03
3.4214976E-01,-2.44141E-02
3.4216810E-01,-1.46484E-02
3.4218643E-01,2.44141E-02
3.4220477E-01,-2.44141E-02
3.4222310E-01,3.41797E-02
3.4224144E-01,4.39453E-02
3.4225978E-01,-2.44141E-02
3.4227811E-01,3.41797E-02
3.4229645E-01,4.88281E-03
3.4231478E-01,-4.88281E-03
3.4233312E-01,2.44141E-02
3.4235146E-01,-4.88281E-03
3.4236979E-01,-1.46484E-02
3.4238813E-01,1.46484E-02
3.4240646E-01,5.37109E-02
3.4242480E-01,-1.46484E-02
3.4244314E-01,3.41797E-02
3.4246147E-01,-4.88281E-03
3.4247981E-01,2.44141E-02
3.4249814E-01,4.88281E-03
3.4251648E-01,-3.41797E-02
3.4253482E-01,1.46484E-02
3.4255315E-01,-1.46484E-02
3.4257149E-01,4.88281E-03
3.4258982E-01,4.39453E-02
3.4260816E-01,2.44141E-02
3.4262650E-01,1.46484E-02
3.4264483E-01,4.88281E-03
3.4266317E-01,-4.88281E-03
3.4268150E-01,3.41797E-02
3.4269984E-01,-4.88281E-03
3.4271818E-01,1.46484E-02
3.4273651E-01,3.41797E-02
3.4275485E-01,1.46484E-02
3.4277318E-01,-4.88281E-03
3.4279152E-01,4.88281E-03
3.4280986E-01,4.88281E-03
3.4282819E-01,-2.44141E-02
3.4284653E-01,2.44141E-02
3.4286486E-01,-4.88281E-03
3.4288320E-01,-2.44141E-02
3.4290154E-01,2.44141E-02
3.4291987E-01,4.88281E-03
3.4293821E-01,-3.41797E-02
3.4295654E-01,-4.88281E-03
3.4297488E-01,3.41797E-02
3.4299322E-01,1.46484E-02
3.4301155E-01,5.37109E-02
3.4302989E-01,2.44141E-02
3.4304822E-01,-1.46484E-02
3.4306656E-01,2.44141E-02
3.4308490E-01,6.34766E-02
3.4310323E-01,4.88281E-03
3.4312157E-01,-4.88281E-03
3.4313990E-01,4.88281E-03
3.4315824E-01,4.88281E-03
3.4317658E-01,1.46484E-02
3.4319491E-01,3.41797E-02
3.4321325E-01,-4.88281E-03
3.4323158E-01,-1.46484E-02
3.4324992E-01,4.88281E-03
3.4326826E-01,4.88281E-03
3.4328659E-01,3.41797E-02
3.4330493E-01,3.41797E-02
3.4332326E-01,2.44141E-02
3.4334160E-01,4.88281E-03
3.4335994E-01,4.88281E-03
3.4337827E-01,1.46484E-02
3.4339661E-01,-6.34766E-02
3.4341494E-01,3.41797E-02
3.4343328E-01,2.44141E-02
3.4345162E-01,1.46484E-02
3.4346995E-01,2.44141E-02
3.4348829E-01,1.46484E-02
3.4350662E-01,3.41797E-02
3.4352496E-01,1.46484E-02
3.4354330E-01,4.39453E-02
3.4356163E-01,2.44141E-02
3.4357997E-01,-3.41797E-02
3.4359830E-01,1.46484E-02
3.4361664E-01,2.44141E-02
3.4363498E-01,-1.46484E-02
3.4365331E-01,1.46484E-02
3.4367165E-01,-3.41797E-02
3.4368998E-01,-1.46484E-02
3.4370832E-01,1.46484E-02
3.4372666E-01,2.44141E-02
3.4374499E-01,2.44141E-02
3.4376333E-01,-1.46484E-02
3.4378166E-01,3.41797E-02
3.4380000E-01,-2.44141E-02
3.4381834E-01,6.34766E-02
3.4383667E-01,-1.46484E-02
3.4385501E-01,3.41797E-02
3.4387334E-01,-4.88281E-03
3.4389168E-01,1.46484E-02
3.4391002E-01,-1.46484E-02
3.4392835E-01,4.88281E-03
3.4394669E-01,2.44141E-02
3.4396502E-01,-1.46484E-02
3.4398336E-01,-4.88281E-03
3.4400170E-01,2.44141E-02
3.4402003E-01,-3.41797E-02
3.4403837E-01,7.32422E-02
3.4405670E-01,1.46484E-02
3.4407504E-01,4.88281E-03
3.4409338E-01,4.39453E-02
3.4411171E-01,-4.88281E-03
3.4413005E-01,5.37109E-02
3.4414838E-01,-2.44141E-02
3.4416672E-01,3.41797E-02
3.4418506E-01,-2.44141E-02
3.4420339E-01,2.44141E-02
3.4422173E-01,4.88281E-03
3.4424006E-01,1.46484E-02
3.4425840E-01,2.44141E-02
3.4427674E-01,4.39453E-02
3.4429507E-01,4.39453E-02
3.4431341E-01,3.41797E-02
3.4433174E-01,3.41797E-02
3.4435008E-01,-2.44141E-02
3.4436842E-01,-2.44141E-02
3.4438675E-01,-4.88281E-03
3.4440509E-01,2.44141E-02
3.4442342E-01,4.88281E-03
3.4444176E-01,3.41797E-02
3.4446010E-01,3.41797E-02
3.4447843E-01,-2.44141E-02
3.4449677E-01,4.88281E-03
3.4451510E-01,4.88281E-03
3.4453344E-01,4.39453E-02
3.4455178E-01,-4.88281E-03
3.4457011E-01,3.41797E-02
3.4458845E-01,4.88281E-03
3.4460678E-01,3.41797E-02
3.4462512E-01,3.41797E-02
3.4464346E-01,3.41797E-02
3.4466179E-01,-1.46484E-02
3.4468013E-01,2.44141E-02
3.4469846E-01,4.88281E-03
3.4471680E-01,-4.88281E-03
3.4473514E-01,-4.88281E-03
3.4475347E-01,4.39453E-02
3.4477181E-01,-2.44141E-02
3.4479014E-01,2.44141E-02
3.4480848E-01,2.44141E-02
3.4482682E-01,-2.44141E-02
3.4484515E-01,4.88281E-03
3.4486349E-01,4.39453E-02
3.4488182E-01,6.34766E-02
3.4490016E-01,-1.46484E-02
3.4491850E-01,-4.39453E-02
3.4493683E-01,4.39453E-02
3.4495517E-01,-1.46484E-02
3.4497350E-01,-1.46484E-02
3.4499184E-01,2.44141E-02
3.4501018E-01,-2.44141E-02
3.4502851E-01,-3.41797E-02
3.4504685E-01,1.46484E-02
3.4506518E-01,3.41797E-02
3.4508352E-01,4.39453E-02
3.4510186E-01,4.88281E-03
3.4512019E-01,-4.39453E-02
3.4513853E-01,1.46484E-02
3.4515686E-01,1.46484E-02
3.4517520E-01,-4.88281E-03
3.4519354E-01,-4.88281E-03
3.4521187E-01,4.88281E-03
3.4523021E-01,3.41797E-02
3.4524854E-01,2.44141E-02
3.4526688E-01,-4.88281E-03
3.4528522E-01,-4.88281E-03
3.4530355E-01,4.88281E-03
3.4532189E-01,3.41797E-02
3.4534022E-01,1.46484E-02
3.4535856E-01,-4.88281E-03
3.4537690E-01,1.46484E-02
3.4539523E-01,4.88281E-03
3.4541357E-01,-4.39453E-02
3.4543190E-01,3.41797E-02
3.4545024E-01,3.41797E-02
3.4546858E-01,-4.88281E-03
3.4548691E-01,4.88281E-03
3.4550525E-01,4.88281E-03
3.4552358E-01,4.88281E-03
3.4554192E-01,2.44141E-02
3.4556026E-01,1.46484E-02
3.4557859E-01,-1.46484E-02
3.4559693E-01,-4.88281E-03
3.4561526E-01,-2.44141E-02
3.4563360E-01,-2.44141E-02
3.4565194E-01,-1.46484E-02
3.4567027E-01,1.46484E-02
3.4568861E-01,2.44141E-02
3.4570694E-01,4.88281E-03
3.4572528E-01,-4.88281E-03
3.4574362E-01,5.37109E-02
3.4576195E-01,3.41797E-02
3.4578029E-01,4.88281E-03
3.4579862E-01,4.88281E-03
3.4581696E-01,2.44141E-02
3.4583530E-01,-5.37109E-02
3.4585363E-01,-4.88281E-03
3.4587197E-01,3.41797E-02
3.4589030E-01,4.39453E-02
3.4590864E-01,-4.88281E-03
3.4592698E-01,3.41797E-02
3.4594531E-01,-4.88281E-03
3.4596365E-01,2.44141E-02
3.4598198E-01,4.88281E-03
3.4600032E-01,-1.46484E-02
3.4601866E-01,-2.44141E-02
3.4603699E-01,1.46484E-02
3.4605533E-01,4.39453E-02
3.4607366E-01,2.44141E-02
3.4609200E-01,2.44141E-02
3.4611034E-01,2.44141E-02
3.4612867E-01,2.44141E-02
3.4614701E-01,3.41797E-02
3.4616534E-01,3.41797E-02
3.4618368E-01,4.88281E-03
3.4620202E-01,-4.88281E-03
3.4622035E-01,-3.41797E-02
3.4623869E-01,4.88281E-03
3.4625702E-01,-4.88281E-03
3.4627536E-01,-4.88281E-03
3.4629370E-01,-2.44141E-02
3.4631203E-01,4.88281E-03
3.4633037E-01,-2.44141E-02
3.4634870E-01,1.46484E-02
3.4636704E-01,-2.44141E-02
3.4638538E-01,1.46484E-02
3.4640371E-01,-2.44141E-02
3.4642205E-01,-1.46484E-02
3.4644038E-01,4.88281E-03
3.4645872E-01,-1.46484E-02
3.4647706E-01,4.88281E-03
3.4649539E-01,1.46484E-02
3.4651373E-01,3.41797E-02
3.4653206E-01,1.46484E-02
3.4655040E-01,2.44141E-02
3.4656874E-01,4.39453E-02
3.4658707E-01,2.44141E-02
3.4660541E-01,3.41797E-02
3.4662374E-01,4.88281E-03
3.4664208E-01,-4.88281E-03
3.4666042E-01,4.88281E-03
3.4667875E-01,3.41797E-02
3.4669709E-01,1.46484E-02
3.4671542E-01,1.46484E-02
3.4673376E-01,4.39453E-02
3.4675210E-01,-2.44141E-02
3.4677043E-01,-1.46484E-02
3.4678877E-01,-4.88281E-03
3.4680710E-01,4.39453E-02
3.4682544E-01,1.46484E-02
3.4684378E-01,-4.88281E-03
3.4686211E-01,2.44141E-02
3.4688045E-01,4.39453E-02
3.4689878E-01,4.39453E-02
3.4691712E-01,4.88281E-03
3.4693546E-01,4.88281E-03
3.4695379E-01,-4.39453E-02
3.4697213E-01,4.88281E-03
3.4699046E-01,3.41797E-02
3.4700880E-01,-1.46484E-02
3.4702714E-01,1.46484E-02
3.4704547E-01,2.44141E-02
3.4706381E-01,1.46484E-02
3.4708214E-01,-4.88281E-03
3.4710048E-01,-3.41797E-02
3.4711882E-01,-4.88281E-03
3.4713715E-01,1.46484E-02
3.4715549E-01,-2.44141E-02
3.4717382E-01,3.41797E-02
3.4719216E-01,4.88281E-03
3.4721050E-01,3.41797E-02
3.4722883E-01,-1.46484E-02
3.4724717E-01,3.41797E-02
3.4726550E-01,4.39453E-02
3.4728384E-01,3.41797E-02
3.4730218E-01,2.44141E-02
3.4732051E-01,2.44141E-02
3.4733885E-01,3.41797E-02
3.4735718E-01,5.37109E-02
3.4737552E-01,3.41797E-02
3.4739386E-01,-1.46484E-02
3.4741219E-01,-3.41797E-02
3.4743053E-01,-4.88281E-03
3.4744886E-01,8.30078E-02
3.4746720E-01,-4.39453E-02
3.4748554E-01,4.88281E-03
3.4750387E-01,2.44141E-02
3.4752221E-01,5.37109E-02
3.4754054E-01,-1.46484E-02
3.4755888E-01,2.44141E-02
3.4757722E-01,-2.44141E-02
3.4759555E-01,-4.88281E-03
3.4761389E-01,1.46484E-02
3.4763222E-01,-4.88281E-03
3.4765056E-01,-4.88281E-03
3.4766890E-01,2.44141E-02
3.4768723E-01,1.46484E-02
3.4770557E-01,3.41797E-02
3.4772390E-01,2.44141E-02
3.4774224E-01,-1.46484E-02
3.4776058E-01,-2.44141E-02
3.4777891E-01,-4.88281E-03
3.4779725E-01,2.44141E-02
3.4781558E-01,1.46484E-02
3.4783392E-01,-1.46484E-02
3.4785226E-01,2.44141E-02
3.4787059E-01,4.88281E-03
3.4788893E-01,-2.44141E-02
3.4790726E-01,2.44141E-02
3.4792560E-01,-1.46484E-02
3.4794394E-01,1.46484E-02
3.4796227E-01,-2.44141E-02
3.4798061E-01,1.46484E-02
3.4799894E-01,4.88281E-03
3.4801728E-01,-2.44141E-02
3.4803562E-01,2.44141E-02
3.4805395E-01,1.46484E-02
3.4807229E-01,1.46484E-02
3.4809062E-01,3.41797E-02
3.4810896E-01,-3.41797E-02
3.4812730E-01,2.44141E-02
3.4814563E-01,3.41797E-02
3.4816397E-01,3.41797E-02
3.4818230E-01,2.44141E-02
3.4820064E-01,-1.46484E-02
3.4821898E-01,-4.39453E-02
3.4823731E-01,4.88281E-03
3.4825565E-01,4.88281E-03
3.4827398E-01,4.88281E-03
3.4829232E-01,4.88281E-03
3.4831066E-01,1.46484E-02
3.4832899E-01,4.88281E-03
3.4834733E-01,4.39453E-02
3.4836566E-01,3.41797E-02
3.4838400E-01,2.44141E-02
3.4840234E-01,1.46484E-02
3.4842067E-01,-4.88281E-03
3.4843901E-01,2.44141E-02
3.4845734E-01,-2.44141E-02
3.4847568E-01,3.41797E-02
3.4849402E-01,-4.88281E-03
3.4851235E-01,-1.46484E-02
3.4853069E-01,-4.88281E-03
3.4854902E-01,-2.44141E-02
3.4856736E-01,3.41797E-02
3.4858570E-01,3.41797E-02
3.4860403E-01,2.44141E-02
3.4862237E-01,2.44141E-02
3.4864070E-01,4.88281E-03
3.4865904E-01,1.46484E-02
3.4867738E-01,-4.88281E-03
3.4869571E-01,3.41797E-02
3.4871405E-01,2.44141E-02
3.4873238E-01,4.39453E-02
3.4875072E-01,-2.44141E-02
3.4876906E-01,4.88281E-03
3.4878739E-01,2.44141E-02
3.4880573E-01,-4.88281E-03
3.4882406E-01,1.46484E-02
3.4884240E-01,-4.88281E-03
3.4886074E-01,-4.88281E-03
3.4887907E-01,-3.41797E-02
3.4889741E-01,-1.46484E-02
3.4891574E-01,7.32422E-02
3.4893408E-01,4.88281E-03
3.4895242E-01,3.41797E-02
3.4897075E-01,-4.88281E-03
3.4898909E-01,-2.44141E-02
3.4900742E-01,4.88281E-03
3.4902576E-01,-4.88281E-03
3.4904410E-01,-4.88281E-03
3.4906243E-01,1.46484E-02
3.4908077E-01,2.44141E-02
3.4909910E-01,4.88281E-03
3.4911744E-01,4.88281E-03
3.4913578E-01,2.44141E-02
3.4915411E-01,-4.88281E-03
3.4917245E-01,2.44141E-02
3.4919078E-01,4.88281E-03
3.4920912E-01,7.32422E-02
3.4922746E-01,-3.41797E-02
3.4924579E-01,1.46484E-02
3.4926413E-01,3.41797E-02
3.4928246E-01,-1.46484E-02
3.4930080E-01,-1.46484E-02
3.4931914E-01,4.88281E-03
3.4933747E-01,2.44141E-02
3.4935581E-01,4.39453E-02
3.4937414E-01,2.44141E-02
3.4939248E-01,4.88281E-03
3.4941082E-01,-4.88281E-03
3.4942915E-01,4.88281E-03
3.4944749E-01,2.44141E-02
3.4946582E-01,-4.88281E-03
3.4948416E-01,5.37109E-02
3.4950250E-01,4.88281E-03
3.4952083E-01,-4.88281E-03
3.4953917E-01,4.88281E-03
3.4955750E-01,-3.41797E-02
3.4957584E-01,4.39453E-02
3.4959418E-01,-3.41797E-02
3.4961251E-01,-4.88281E-03
3.4963085E-01,2.44141E-02
3.4964918E-01,4.39453E-02
3.4966752E-01,1.46484E-02
3.4968586E-01,-3.41797E-02
3.4970419E-01,1.46484E-02
3.4972253E-01,1.46484E-02
3.4974086E-01,2.44141E-02
3.4975920E-01,-4.88281E-03
3.4977754E-01,4.88281E-03
3.4979587E-01,1.46484E-02
3.4981421E-01,-4.88281E-03
3.4983254E-01,4.39453E-02
3.4985088E-01,6.34766E-02
3.4986922E-01,1.46484E-02
3.4988755E-01,4.88281E-03
3.4990589E-01,4.88281E-03
3.4992422E-01,-1.46484E-02
3.4994256E-01,3.41797E-02
3.4996090E-01,1.46484E-02
3.4997923E-01,-4.88281E-03
3.4999757E-01,1.12305E-01
3.5001590E-01,1.46484E-02
3.5003424E-01,-1.46484E-02
3.5005258E-01,-2.44141E-02
3.5007091E-01,4.88281E-03
3.5008925E-01,-2.44141E-02
3.5010758E-01,4.88281E-03
3.5012592E-01,-1.46484E-02
3.5014426E-01,2.44141E-02
3.5016259E-01,-4.88281E-03
3.5018093E-01,1.46484E-02
3.5019926E-01,4.39453E-02
3.5021760E-01,4.39453E-02
3.5023594E-01,4.88281E-03
3.5025427E-01,4.39453E-02
3.5027261E-01,-1.46484E-02
3.5029094E-01,-2.44141E-02
3.5030928E-01,-4.88281E-03
3.5032762E-01,3.41797E-02
3.5034595E-01,3.41797E-02
3.5036429E-01,2.44141E-02
3.5038262E-01,-2.44141E-02
3.5040096E-01,-4.88281E-03
3.5041930E-01,4.88281E-03
3.5043763E-01,2.44141E-02
3.5045597E-01,4.39453E-02
3.5047430E-01,-4.88281E-03
3.5049264E-01,2.44141E-02
3.5051098E-01,-1.46484E-02
3.5052931E-01,4.88281E-03
3.5054765E-01,4.88281E-03
3.5056598E-01,-1.46484E-02
3.5058432E-01,1.46484E-02
3.5060266E-01,1.46484E-02
3.5062099E-01,-4.88281E-03
3.5063933E-01,1.46484E-02
3.5065766E-01,4.88281E-03
3.5067600E-01,1.46484E-02
3.5069434E-01,2.44141E-02
3.5071267E-01,2.44141E-02
3.5073101E-01,4.88281E-03
3.5074934E-01,1.46484E-02
3.5076768E-01,3.41797E-02
3.5078602E-01,-4.88281E-03
3.5080435E-01,-1.46484E-02
3.5082269E-01,-4.88281E-03
3.5084102E-01,3.41797E-02
3.5085936E-01,1.46484E-02
3.5087770E-01,4.88281E-03
3.5089603E-01,3.41797E-02
3.5091437E-01,-1.46484E-02
3.5093270E-01,-1.46484E-02
3.5095104E-01,4.88281E-03
3.5096938E-01,4.88281E-03
3.5098771E-01,-1.46484E-02
3.5100605E-01,2.44141E-02
3.5102438E-01,-4.88281E-03
3.5104272E-01,4.88281E-03
3.5106106E-01,-1.46484E-02
3.5107939E-01,-1.46484E-02
3.5109773E-01,2.44141E-02
3.5111606E-01,4.39453E-02
3.5113440E-01,-3.41797E-02
3.5115274E-01,4.88281E-03
3.5117107E-01,-1.46484E-02
3.5118941E-01,2.44141E-02
3.5120774E-01,-1.46484E-02
3.5122608E-01,6.34766E-02
3.5124442E-01,5.37109E-02
3.5126275E-01,1.46484E-02
3.5128109E-01,1.46484E-02
3.5129942E-01,3.41797E-02
3.5131776E-01,2.44141E-02
3.5133610E-01,-4.39453E-02
3.5135443E-01,1.46484E-02
3.5137277E-01,4.88281E-03
3.5139110E-01,-5.37109E-02
3.5140944E-01,-1.46484E-02
3.5142778E-01,-2.44141E-02
3.5144611E-01,4.39453E-02
3.5146445E-01,4.88281E-03
3.5148278E-01,4.39453E-02
3.5150112E-01,3.41797E-02
3.5151946E-01,1.46484E-02
3.5153779E-01,3.41797E-02
3.5155613E-01,4.39453E-02
3.5157446E-01,4.88281E-03
3.5159280E-01,4.88281E-03
3.5161114E-01,3.41797E-02
3.5162947E-01,-4.88281E-03
3.5164781E-01,-1.46484E-02
3.5166614E-01,-1.46484E-02
3.5168448E-01,2.44141E-02
3.5170282E-01,1.46484E-02
3.5172115E-01,7.32422E-02
3.5173949E-01,2.44141E-02
3.5175782E-01,4.39453E-02
3.5177616E-01,-2.44141E-02
3.5179450E-01,3.41797E-02
3.5181283E-01,3.41797E-02
3.5183117E-01,2.44141E-02
3.5184950E-01,4.39453E-02
3.5186784E-01,-4.88281E-03
3.5188618E-01,-2.44141E-02
3.5190451E-01,3.41797E-02
3.5192285E-01,-3.41797E-02
3.5194118E-01,3.41797E-02
3.5195952E-01,4.88281E-03
3.5197786E-01,1.46484E-02
3.5199619E-01,-1.46484E-02
3.5201453E-01,3.41797E-02
3.5203286E-01,1.46484E-02
3.5205120E-01,-1.46484E-02
3.5206954E-01,2.44141E-02
3.5208787E-01,-4.39453E-02
3.5210621E-01,-1.46484E-02
3.5212454E-01,4.88281E-03
3.5214288E-01,3.41797E-02
3.5216122E-01,-3.41797E-02
3.5217955E-01,2.44141E-02
3.5219789E-01,2.44141E-02
3.5221622E-01,-4.88281E-03
3.5223456E-01,4.88281E-03
3.5225290E-01,6.34766E-02
3.5227123E-01,5.37109E-02
3.5228957E-01,1.46484E-02
3.5230790E-01,-3.41797E-02
3.5232624E-01,7.32422E-02
3.5234458E-01,2.44141E-02
3.5236291E-01,1.46484E-02
3.5238125E-01,4.39453E-02
3.5239958E-01,-1.46484E-02
3.5241792E-01,-2.44141E-02
3.5243626E-01,2.44141E-02
3.5245459E-01,1.46484E-02
3.5247293E-01,3.41797E-02
3.5249126E-01,3.41797E-02
3.5250960E-01,5.37109E-02
3.5252794E-01,-1.46484E-02
3.5254627E-01,4.88281E-03
3.5256461E-01,-3.41797E-02
3.5258294E-01,-4.88281E-03
3.5260128E-01,-2.44141E-02
3.5261962E-01,-3.41797E-02
3.5263795E-01,-2.44141E-02
3.5265629E-01,2.44141E-02
3.5267462E-01,-4.88281E-03
3.5269296E-01,-4.88281E-03
3.5271130E-01,4.88281E-03
3.5272963E-01,4.88281E-03
3.5274797E-01,-2.44141E-02
3.5276630E-01,-4.88281E-03
3.5278464E-01,-4.88281E-03
3.5280298E-01,-4.88281E-03
3.5282131E-01,5.37109E-02
3.5283965E-01,2.44141E-02
3.5285798E-01,2.44141E-02
3.5287632E-01,1.46484E-02
3.5289466E-01,2.44141E-02
3.5291299E-01,4.88281E-03
3.5293133E-01,-4.88281E-03
3.5294966E-01,1.46484E-02
3.5296800E-01,-2.44141E-02
3.5298634E-01,3.41797E-02
3.5300467E-01,4.88281E-03
3.5302301E-01,-4.88281E-03
3.5304134E-01,4.39453E-02
3.5305968E-01,4.88281E-03
3.5307802E-01,2.44141E-02
3.5309635E-01,-2.44141E-02
3.5311469E-01,4.88281E-03
3.5313302E-01,4.88281E-03
3.5315136E-01,4.39453E-02
3.5316970E-01,2.44141E-02
3.5318803E-01,1.46484E-02
3.5320637E-01,1.46484E-02
3.5322470E-01,3.41797E-02
3.5324304E-01,1.46484E-02
3.5326138E-01,-1.46484E-02
3.5327971E-01,1.46484E-02
3.5329805E-01,4.88281E-03
3.5331638E-01,-1.46484E-02
3.5333472E-01,3.41797E-02
3.5335306E-01,5.37109E-02
3.5337139E-01,-4.88281E-03
3.5338973E-01,-2.44141E-02
